primary_key,state,year,enroll,total_revenue,federal_revenue,state_revenue,local_revenue,total_expenditure,instruction_expenditure,support_services_expenditure,other_expenditure,capital_outlay_expenditure,grades_pk_g,grades_kg_g,grades_4_g,grades_8_g,grades_12_g,grades_1_8_g,grades_9_12_g,grades_all_g,avg_math_4_score,avg_math_8_score,avg_reading_4_score,avg_reading_8_score,region,lat,long,change,start,end,math_stats_g4,math_category_grade4,reading_stats_g4,reading_category_grade4,math_stats_g8,math_category_grade8,reading_stats_g8,reading_category_grade8
2011_MARYLAND,maryland,2011,851971.0,13443940.0,1255964.0,5508339.0,6679637.0,13247697.0,7205515.0,4150447.0,482356.0,989839.0,28850.0,64727.0,63118.0,61917.0,60289.0,500639.0,259870.0,854086.0,247.0,288.0,231.0,271.0,South,38.978764,-76.490936,665136.0,186835.0,851971.0,"{'min': 222.0, 'max': 253.0, 'mean': 240.47058823529412}",Excellent,"{'min': 201.0, 'max': 237.0, 'mean': 220.1764705882353}",Excellent,"{'min': 260.0, 'max': 299.0, 'mean': 283.4901960784314}",Excellent,"{'min': 242.0, 'max': 275.0, 'mean': 264.6666666666667}",Excellent
2011_MASSACHUSETTS,massachusetts,2011,924903.0,15396681.0,1197383.0,5783240.0,8416058.0,15150898.0,8685894.0,4583586.0,445972.0,817228.0,28116.0,67956.0,70404.0,72758.0,67460.0,569243.0,287055.0,953369.0,253.0,299.0,237.0,275.0,Northeast,42.358162,-71.063698,72932.0,851971.0,924903.0,"{'min': 222.0, 'max': 253.0, 'mean': 240.47058823529412}",Excellent,"{'min': 201.0, 'max': 237.0, 'mean': 220.1764705882353}",Excellent,"{'min': 260.0, 'max': 299.0, 'mean': 283.4901960784314}",Excellent,"{'min': 242.0, 'max': 275.0, 'mean': 264.6666666666667}",Excellent
2011_MICHIGAN,michigan,2011,1455966.0,19374026.0,2525528.0,9845508.0,7002990.0,18469948.0,9198775.0,6024406.0,862583.0,1273466.0,37020.0,107852.0,112465.0,118628.0,120498.0,920586.0,500042.0,1573537.0,236.0,280.0,219.0,265.0,Midwest,42.733635,-84.555328,531063.0,924903.0,1455966.0,"{'min': 222.0, 'max': 253.0, 'mean': 240.47058823529412}",Below Average,"{'min': 201.0, 'max': 237.0, 'mean': 220.1764705882353}",Below Average,"{'min': 260.0, 'max': 299.0, 'mean': 283.4901960784314}",Below Average,"{'min': 242.0, 'max': 275.0, 'mean': 264.6666666666667}",Excellent
2011_MINNESOTA,minnesota,2011,798891.0,10912368.0,842906.0,6289912.0,3779550.0,10612480.0,5644771.0,2520057.0,805204.0,1016875.0,14568.0,64133.0,60917.0,61574.0,71583.0,496843.0,264194.0,839738.0,249.0,295.0,222.0,270.0,Midwest,44.955097,-93.102211,-657075.0,1455966.0,798891.0,"{'min': 222.0, 'max': 253.0, 'mean': 240.47058823529412}",Excellent,"{'min': 201.0, 'max': 237.0, 'mean': 220.1764705882353}",Excellent,"{'min': 260.0, 'max': 299.0, 'mean': 283.4901960784314}",Excellent,"{'min': 242.0, 'max': 275.0, 'mean': 264.6666666666667}",Excellent
2011_MISSISSIPPI,mississippi,2011,490526.0,4516742.0,1006465.0,2071467.0,1438810.0,4345783.0,2238165.0,1393211.0,274243.0,368906.0,3842.0,41048.0,37715.0,36071.0,29115.0,303072.0,134158.0,490619.0,230.0,269.0,209.0,254.0,South,32.303848,-90.182106,-308365.0,798891.0,490526.0,"{'min': 222.0, 'max': 253.0, 'mean': 240.47058823529412}",Below Average,"{'min': 201.0, 'max': 237.0, 'mean': 220.1764705882353}",Below Average,"{'min': 260.0, 'max': 299.0, 'mean': 283.4901960784314}",Below Average,"{'min': 242.0, 'max': 275.0, 'mean': 264.6666666666667}",Below Average
2011_MISSOURI,missouri,2011,896702.0,9915356.0,1344755.0,3828396.0,4742205.0,9842505.0,5100879.0,2975252.0,531640.0,849819.0,29931.0,69864.0,67274.0,68413.0,64475.0,545581.0,271208.0,916584.0,240.0,282.0,220.0,267.0,Midwest,38.579201,-92.172935,406176.0,490526.0,896702.0,"{'min': 222.0, 'max': 253.0, 'mean': 240.47058823529412}",Below Average,"{'min': 201.0, 'max': 237.0, 'mean': 220.1764705882353}",Below Average,"{'min': 260.0, 'max': 299.0, 'mean': 283.4901960784314}",Below Average,"{'min': 242.0, 'max': 275.0, 'mean': 264.6666666666667}",Excellent
2011_MONTANA,montana,2011,141529.0,1631810.0,264517.0,713642.0,653651.0,1655584.0,902615.0,540180.0,72488.0,103728.0,1475.0,11697.0,10739.0,10773.0,10208.0,86553.0,42624.0,142349.0,244.0,293.0,225.0,273.0,West,46.585709,-112.018417,-755173.0,896702.0,141529.0,"{'min': 222.0, 'max': 253.0, 'mean': 240.47058823529412}",Excellent,"{'min': 201.0, 'max': 237.0, 'mean': 220.1764705882353}",Excellent,"{'min': 260.0, 'max': 299.0, 'mean': 283.4901960784314}",Excellent,"{'min': 242.0, 'max': 275.0, 'mean': 264.6666666666667}",Excellent
2011_NEBRASKA,nebraska,2011,297659.0,3879388.0,571969.0,1153077.0,2154342.0,3676326.0,2101943.0,951912.0,171112.0,349683.0,12907.0,23795.0,22279.0,21115.0,22332.0,176802.0,87792.0,301296.0,240.0,283.0,223.0,268.0,Midwest,40.808075,-96.699654,156130.0,141529.0,297659.0,"{'min': 222.0, 'max': 253.0, 'mean': 240.47058823529412}",Below Average,"{'min': 201.0, 'max': 237.0, 'mean': 220.1764705882353}",Excellent,"{'min': 260.0, 'max': 299.0, 'mean': 283.4901960784314}",Below Average,"{'min': 242.0, 'max': 275.0, 'mean': 264.6666666666667}",Excellent
2011_NEVADA,nevada,2011,429610.0,4146577.0,447002.0,2359671.0,1339904.0,4258855.0,2161550.0,1377125.0,149940.0,323746.0,4408.0,33502.0,33608.0,33745.0,30322.0,270807.0,130252.0,439634.0,237.0,278.0,213.0,258.0,West,39.163914,-119.766121,131951.0,297659.0,429610.0,"{'min': 222.0, 'max': 253.0, 'mean': 240.47058823529412}",Below Average,"{'min': 201.0, 'max': 237.0, 'mean': 220.1764705882353}",Below Average,"{'min': 260.0, 'max': 299.0, 'mean': 283.4901960784314}",Below Average,"{'min': 242.0, 'max': 275.0, 'mean': 264.6666666666667}",Below Average
2011_NEW_HAMPSHIRE,new_hampshire,2011,189275.0,2947007.0,184768.0,1061011.0,1701228.0,3001244.0,1654129.0,855476.0,77384.0,206241.0,3228.0,11915.0,14190.0,15164.0,14911.0,114489.0,62268.0,191900.0,252.0,292.0,230.0,272.0,Northeast,43.206898,-71.537994,-240335.0,429610.0,189275.0,"{'min': 222.0, 'max': 253.0, 'mean': 240.47058823529412}",Excellent,"{'min': 201.0, 'max': 237.0, 'mean': 220.1764705882353}",Excellent,"{'min': 260.0, 'max': 299.0, 'mean': 283.4901960784314}",Excellent,"{'min': 242.0, 'max': 275.0, 'mean': 264.6666666666667}",Excellent
2011_NEW_JERSEY,new_jersey,2011,1399409.0,26242376.0,1283994.0,9331426.0,15626956.0,25716298.0,14113108.0,8634990.0,909456.0,917304.0,36581.0,90955.0,96459.0,98968.0,94059.0,783107.0,394133.0,1356431.0,248.0,294.0,231.0,275.0,Northeast,40.220596,-74.769913,1210134.0,189275.0,1399409.0,"{'min': 222.0, 'max': 253.0, 'mean': 240.47058823529412}",Excellent,"{'min': 201.0, 'max': 237.0, 'mean': 220.1764705882353}",Excellent,"{'min': 260.0, 'max': 299.0, 'mean': 283.4901960784314}",Excellent,"{'min': 242.0, 'max': 275.0, 'mean': 264.6666666666667}",Excellent
2011_NEW_MEXICO,new_mexico,2011,331373.0,3591330.0,636436.0,2355210.0,599684.0,3694437.0,1744548.0,1124390.0,140296.0,616478.0,7652.0,26954.0,25703.0,24436.0,20671.0,204875.0,97744.0,337225.0,233.0,274.0,208.0,256.0,West,35.68224,-105.939728,-1068036.0,1399409.0,331373.0,"{'min': 222.0, 'max': 253.0, 'mean': 240.47058823529412}",Below Average,"{'min': 201.0, 'max': 237.0, 'mean': 220.1764705882353}",Below Average,"{'min': 260.0, 'max': 299.0, 'mean': 283.4901960784314}",Below Average,"{'min': 242.0, 'max': 275.0, 'mean': 264.6666666666667}",Below Average
2011_NEW_YORK,new_york,2011,2677412.0,57753776.0,5118477.0,23188002.0,29447297.0,59446908.0,37834196.0,14460678.0,1416793.0,4653802.0,49569.0,197458.0,196082.0,201190.0,190732.0,1595807.0,831712.0,2704718.0,238.0,280.0,222.0,266.0,Northeast,42.652843,-73.757874,2346039.0,331373.0,2677412.0,"{'min': 222.0, 'max': 253.0, 'mean': 240.47058823529412}",Below Average,"{'min': 201.0, 'max': 237.0, 'mean': 220.1764705882353}",Excellent,"{'min': 260.0, 'max': 299.0, 'mean': 283.4901960784314}",Below Average,"{'min': 242.0, 'max': 275.0, 'mean': 264.6666666666667}",Excellent
2011_NORTH_CAROLINA,north_carolina,2011,1448117.0,14409515.0,2046954.0,7488570.0,4873991.0,13767024.0,7566249.0,3843709.0,696313.0,980517.0,33603.0,117944.0,116325.0,113238.0,94017.0,922516.0,433801.0,1507864.0,245.0,286.0,221.0,263.0,South,35.78043,-78.639099,-1229295.0,2677412.0,1448117.0,"{'min': 222.0, 'max': 253.0, 'mean': 240.47058823529412}",Excellent,"{'min': 201.0, 'max': 237.0, 'mean': 220.1764705882353}",Excellent,"{'min': 260.0, 'max': 299.0, 'mean': 283.4901960784314}",Excellent,"{'min': 242.0, 'max': 275.0, 'mean': 264.6666666666667}",Below Average
2011_NORTH_DAKOTA,north_dakota,2011,96255.0,1309044.0,186844.0,630430.0,491770.0,1312226.0,660944.0,360118.0,86352.0,124967.0,1706.0,8236.0,7028.0,7436.0,7348.0,57946.0,29758.0,97646.0,245.0,292.0,226.0,269.0,Midwest,46.82085,-100.783318,-1351862.0,1448117.0,96255.0,"{'min': 222.0, 'max': 253.0, 'mean': 240.47058823529412}",Excellent,"{'min': 201.0, 'max': 237.0, 'mean': 220.1764705882353}",Excellent,"{'min': 260.0, 'max': 299.0, 'mean': 283.4901960784314}",Excellent,"{'min': 242.0, 'max': 275.0, 'mean': 264.6666666666667}",Excellent
2011_OHIO,ohio,2011,1655534.0,23488657.0,2533882.0,9834235.0,11120540.0,23010396.0,11074360.0,7570565.0,935953.0,2494681.0,29015.0,131323.0,130406.0,134219.0,117866.0,1056888.0,522804.0,1740030.0,244.0,289.0,224.0,268.0,Midwest,39.961346,-82.999069,1559279.0,96255.0,1655534.0,"{'min': 222.0, 'max': 253.0, 'mean': 240.47058823529412}",Excellent,"{'min': 201.0, 'max': 237.0, 'mean': 220.1764705882353}",Excellent,"{'min': 260.0, 'max': 299.0, 'mean': 283.4901960784314}",Excellent,"{'min': 242.0, 'max': 275.0, 'mean': 264.6666666666667}",Excellent
2011_OKLAHOMA,oklahoma,2011,658163.0,5835133.0,968529.0,2741058.0,2125546.0,5644988.0,2866601.0,1814927.0,367172.0,510428.0,42145.0,53053.0,48690.0,47321.0,39447.0,393563.0,175383.0,666120.0,237.0,279.0,215.0,260.0,South,35.492207,-97.503342,-997371.0,1655534.0,658163.0,"{'min': 222.0, 'max': 253.0, 'mean': 240.47058823529412}",Below Average,"{'min': 201.0, 'max': 237.0, 'mean': 220.1764705882353}",Below Average,"{'min': 260.0, 'max': 299.0, 'mean': 283.4901960784314}",Below Average,"{'min': 242.0, 'max': 275.0, 'mean': 264.6666666666667}",Below Average
2011_OREGON,oregon,2011,559631.0,6112484.0,848637.0,2792762.0,2471085.0,6317635.0,3261190.0,2071303.0,224903.0,461979.0,7262.0,41478.0,42072.0,43653.0,45898.0,342570.0,176898.0,568208.0,237.0,283.0,216.0,264.0,West,44.938461,-123.030403,-98532.0,658163.0,559631.0,"{'min': 222.0, 'max': 253.0, 'mean': 240.47058823529412}",Below Average,"{'min': 201.0, 'max': 237.0, 'mean': 220.1764705882353}",Below Average,"{'min': 260.0, 'max': 299.0, 'mean': 283.4901960784314}",Below Average,"{'min': 242.0, 'max': 275.0, 'mean': 264.6666666666667}",Below Average
2011_PENNSYLVANIA,pennsylvania,2011,1670854.0,28492510.0,3371827.0,9261234.0,15859449.0,28810721.0,13761915.0,7947108.0,1207139.0,2189151.0,12887.0,128804.0,129845.0,135598.0,138265.0,1061733.0,565203.0,1771395.0,246.0,286.0,227.0,268.0,Northeast,40.264378,-76.883598,1111223.0,559631.0,1670854.0,"{'min': 222.0, 'max': 253.0, 'mean': 240.47058823529412}",Excellent,"{'min': 201.0, 'max': 237.0, 'mean': 220.1764705882353}",Excellent,"{'min': 260.0, 'max': 299.0, 'mean': 283.4901960784314}",Excellent,"{'min': 242.0, 'max': 275.0, 'mean': 264.6666666666667}",Excellent
2011_RHODE_ISLAND,rhode_island,2011,139157.0,2212352.0,234111.0,768713.0,1209528.0,2198940.0,1260021.0,736651.0,93820.0,43726.0,1979.0,10164.0,10827.0,11146.0,10558.0,85516.0,45195.0,142854.0,242.0,283.0,222.0,265.0,Northeast,41.830914,-71.414963,-1531697.0,1670854.0,139157.0,"{'min': 222.0, 'max': 253.0, 'mean': 240.47058823529412}",Excellent,"{'min': 201.0, 'max': 237.0, 'mean': 220.1764705882353}",Excellent,"{'min': 260.0, 'max': 299.0, 'mean': 283.4901960784314}",Below Average,"{'min': 242.0, 'max': 275.0, 'mean': 264.6666666666667}",Excellent
2011_SOUTH_CAROLINA,south_carolina,2011,713511.0,7772777.0,1041572.0,3338715.0,3392490.0,7961448.0,3689782.0,2428477.0,388361.0,1016126.0,23551.0,56065.0,54157.0,54243.0,44684.0,439773.0,207797.0,727186.0,237.0,281.0,215.0,260.0,South,34.000343,-81.033211,574354.0,139157.0,713511.0,"{'min': 222.0, 'max': 253.0, 'mean': 240.47058823529412}",Below Average,"{'min': 201.0, 'max': 237.0, 'mean': 220.1764705882353}",Below Average,"{'min': 260.0, 'max': 299.0, 'mean': 283.4901960784314}",Below Average,"{'min': 242.0, 'max': 275.0, 'mean': 264.6666666666667}",Below Average
2011_SOUTH_DAKOTA,south_dakota,2011,125613.0,1297661.0,262395.0,374648.0,660618.0,1350617.0,661519.0,390655.0,59757.0,199636.0,2996.0,11375.0,9364.0,9139.0,8662.0,76158.0,37487.0,128016.0,241.0,291.0,220.0,269.0,Midwest,44.367031,-100.346405,-587898.0,713511.0,125613.0,"{'min': 222.0, 'max': 253.0, 'mean': 240.47058823529412}",Excellent,"{'min': 201.0, 'max': 237.0, 'mean': 220.1764705882353}",Below Average,"{'min': 260.0, 'max': 299.0, 'mean': 283.4901960784314}",Excellent,"{'min': 242.0, 'max': 275.0, 'mean': 264.6666666666667}",Excellent
2011_TENNESSEE,tennessee,2011,986382.0,8679893.0,1272825.0,3955476.0,3451592.0,8961443.0,4947165.0,2635217.0,479721.0,661195.0,27982.0,79803.0,75146.0,73725.0,67637.0,604964.0,286944.0,999693.0,233.0,274.0,215.0,259.0,South,36.16581,-86.784241,860769.0,125613.0,986382.0,"{'min': 222.0, 'max': 253.0, 'mean': 240.47058823529412}",Below Average,"{'min': 201.0, 'max': 237.0, 'mean': 220.1764705882353}",Below Average,"{'min': 260.0, 'max': 299.0, 'mean': 283.4901960784314}",Below Average,"{'min': 242.0, 'max': 275.0, 'mean': 264.6666666666667}",Below Average
2011_TEXAS,texas,2011,4800196.0,51023159.0,7818075.0,19623258.0,23581826.0,52691826.0,25155007.0,14325757.0,2474232.0,6556210.0,249524.0,379446.0,375756.0,360279.0,298637.0,3007882.0,1363618.0,5000470.0,241.0,290.0,218.0,261.0,South,30.27467,-97.740349,3813814.0,986382.0,4800196.0,"{'min': 222.0, 'max': 253.0, 'mean': 240.47058823529412}",Excellent,"{'min': 201.0, 'max': 237.0, 'mean': 220.1764705882353}",Below Average,"{'min': 260.0, 'max': 299.0, 'mean': 283.4901960784314}",Excellent,"{'min': 242.0, 'max': 275.0, 'mean': 264.6666666666667}",Below Average
2011_UTAH,utah,2011,545395.0,4141253.0,500782.0,2058112.0,1582359.0,4195916.0,2157337.0,1018548.0,315664.0,592949.0,11972.0,48953.0,46758.0,43971.0,39693.0,373611.0,164296.0,598832.0,243.0,283.0,220.0,267.0,West,40.777477,-111.888237,-4254801.0,4800196.0,545395.0,"{'min': 222.0, 'max': 253.0, 'mean': 240.47058823529412}",Excellent,"{'min': 201.0, 'max': 237.0, 'mean': 220.1764705882353}",Below Average,"{'min': 260.0, 'max': 299.0, 'mean': 283.4901960784314}",Below Average,"{'min': 242.0, 'max': 275.0, 'mean': 264.6666666666667}",Excellent
2011_VERMONT,vermont,2011,86982.0,1686499.0,106823.0,1329172.0,250504.0,1722515.0,888388.0,511825.0,53418.0,63655.0,5559.0,6062.0,6158.0,6646.0,6930.0,50525.0,27762.0,89908.0,247.0,294.0,227.0,274.0,Northeast,44.262436,-72.580536,-458413.0,545395.0,86982.0,"{'min': 222.0, 'max': 253.0, 'mean': 240.47058823529412}",Excellent,"{'min': 201.0, 'max': 237.0, 'mean': 220.1764705882353}",Excellent,"{'min': 260.0, 'max': 299.0, 'mean': 283.4901960784314}",Excellent,"{'min': 242.0, 'max': 275.0, 'mean': 264.6666666666667}",Excellent
2011_VIRGINIA,virginia,2011,1250852.0,14655345.0,1427301.0,5351177.0,7876867.0,14675815.0,7861076.0,4602566.0,579290.0,1075067.0,31805.0,95574.0,93770.0,93361.0,89324.0,753846.0,376658.0,1257883.0,245.0,289.0,226.0,267.0,South,37.538857,-77.43364,1163870.0,86982.0,1250852.0,"{'min': 222.0, 'max': 253.0, 'mean': 240.47058823529412}",Excellent,"{'min': 201.0, 'max': 237.0, 'mean': 220.1764705882353}",Excellent,"{'min': 260.0, 'max': 299.0, 'mean': 283.4901960784314}",Excellent,"{'min': 242.0, 'max': 275.0, 'mean': 264.6666666666667}",Excellent
2011_WASHINGTON,washington,2011,1042979.0,11905941.0,1367629.0,6758505.0,3779807.0,11928408.0,6007184.0,3427282.0,514227.0,1467334.0,12268.0,78014.0,77051.0,78891.0,84089.0,627902.0,327269.0,1045453.0,243.0,288.0,221.0,268.0,West,47.035805,-122.905014,-207873.0,1250852.0,1042979.0,"{'min': 222.0, 'max': 253.0, 'mean': 240.47058823529412}",Excellent,"{'min': 201.0, 'max': 237.0, 'mean': 220.1764705882353}",Excellent,"{'min': 260.0, 'max': 299.0, 'mean': 283.4901960784314}",Excellent,"{'min': 242.0, 'max': 275.0, 'mean': 264.6666666666667}",Excellent
2011_WEST_VIRGINIA,west_virginia,2011,282130.0,3475642.0,510256.0,1927726.0,1037660.0,3670119.0,2010407.0,1160212.0,211866.0,269242.0,15280.0,21172.0,20748.0,20778.0,18498.0,165613.0,80805.0,282870.0,235.0,273.0,214.0,256.0,South,38.336246,-81.612328,-760849.0,1042979.0,282130.0,"{'min': 222.0, 'max': 253.0, 'mean': 240.47058823529412}",Below Average,"{'min': 201.0, 'max': 237.0, 'mean': 220.1764705882353}",Below Average,"{'min': 260.0, 'max': 299.0, 'mean': 283.4901960784314}",Below Average,"{'min': 242.0, 'max': 275.0, 'mean': 264.6666666666667}",Below Average
2011_WISCONSIN,wisconsin,2011,864251.0,11664303.0,1002909.0,5226954.0,5434440.0,11440718.0,6138402.0,3668777.0,479352.0,541918.0,54438.0,60875.0,60094.0,61413.0,68392.0,487497.0,268295.0,871105.0,245.0,289.0,221.0,267.0,Midwest,43.074684,-89.384445,582121.0,282130.0,864251.0,"{'min': 222.0, 'max': 253.0, 'mean': 240.47058823529412}",Excellent,"{'min': 201.0, 'max': 237.0, 'mean': 220.1764705882353}",Excellent,"{'min': 260.0, 'max': 299.0, 'mean': 283.4901960784314}",Excellent,"{'min': 242.0, 'max': 275.0, 'mean': 264.6666666666667}",Excellent
2011_WYOMING,wyoming,2011,88165.0,1650621.0,154955.0,878979.0,616687.0,1656850.0,825783.0,528352.0,52046.0,234408.0,518.0,7873.0,6790.0,6796.0,6178.0,55666.0,26042.0,90099.0,244.0,288.0,224.0,270.0,West,41.140259,-104.820236,-776086.0,864251.0,88165.0,"{'min': 222.0, 'max': 253.0, 'mean': 240.47058823529412}",Excellent,"{'min': 201.0, 'max': 237.0, 'mean': 220.1764705882353}",Excellent,"{'min': 260.0, 'max': 299.0, 'mean': 283.4901960784314}",Excellent,"{'min': 242.0, 'max': 275.0, 'mean': 264.6666666666667}",Excellent
2013_ALABAMA,alabama,2013,744548.0,7197439.0,811739.0,3898347.0,2487353.0,7487741.0,3747993.0,2317243.0,576737.0,643522.0,9415.0,59757.0,55719.0,58799.0,48965.0,458327.0,218705.0,746204.0,233.0,269.0,219.0,257.0,South,32.377716,-86.300568,654554.0,89994.0,744548.0,"{'min': 229.0, 'max': 253.0, 'mean': 241.90196078431373}",Below Average,"{'min': 206.0, 'max': 232.0, 'mean': 221.09803921568627}",Below Average,"{'min': 265.0, 'max': 301.0, 'mean': 283.98039215686276}",Below Average,"{'min': 248.0, 'max': 277.0, 'mean': 266.27450980392155}",Below Average
2013_ALASKA,alaska,2013,131091.0,2545117.0,320938.0,1707449.0,516730.0,2665933.0,1324649.0,982442.0,87165.0,248505.0,3247.0,10632.0,9722.0,9677.0,9500.0,78835.0,38230.0,130944.0,236.0,282.0,209.0,261.0,West,58.301598,-134.420212,-613457.0,744548.0,131091.0,"{'min': 229.0, 'max': 253.0, 'mean': 241.90196078431373}",Below Average,"{'min': 206.0, 'max': 232.0, 'mean': 221.09803921568627}",Below Average,"{'min': 265.0, 'max': 301.0, 'mean': 283.98039215686276}",Below Average,"{'min': 248.0, 'max': 277.0, 'mean': 266.27450980392155}",Below Average
2013_ARIZONA,arizona,2013,941726.0,8164324.0,1178356.0,2934165.0,4051803.0,7600581.0,3824071.0,2643742.0,368750.0,558466.0,8791.0,86258.0,84282.0,83849.0,84291.0,679992.0,327144.0,1102445.0,240.0,280.0,213.0,260.0,West,33.448143,-112.096962,810635.0,131091.0,941726.0,"{'min': 229.0, 'max': 253.0, 'mean': 241.90196078431373}",Below Average,"{'min': 206.0, 'max': 232.0, 'mean': 221.09803921568627}",Below Average,"{'min': 265.0, 'max': 301.0, 'mean': 283.98039215686276}",Below Average,"{'min': 248.0, 'max': 277.0, 'mean': 266.27450980392155}",Below Average
2013_ARKANSAS,arkansas,2013,477716.0,5067546.0,572096.0,3847045.0,648405.0,5226339.0,2545564.0,1694335.0,281692.0,533975.0,14984.0,39900.0,36321.0,36660.0,31646.0,294621.0,140185.0,489979.0,240.0,278.0,219.0,262.0,South,34.746613,-92.288986,-464010.0,941726.0,477716.0,"{'min': 229.0, 'max': 253.0, 'mean': 241.90196078431373}",Below Average,"{'min': 206.0, 'max': 232.0, 'mean': 221.09803921568627}",Below Average,"{'min': 265.0, 'max': 301.0, 'mean': 283.98039215686276}",Below Average,"{'min': 248.0, 'max': 277.0, 'mean': 266.27450980392155}",Below Average
2013_CALIFORNIA,california,2013,6208733.0,68868516.0,7836263.0,35141208.0,25891045.0,69727119.0,34194878.0,20595508.0,3461759.0,6160059.0,75951.0,506831.0,470515.0,472381.0,498403.0,3771067.0,1952314.0,6312623.0,234.0,276.0,213.0,262.0,West,38.576668,-121.493629,5731017.0,477716.0,6208733.0,"{'min': 229.0, 'max': 253.0, 'mean': 241.90196078431373}",Below Average,"{'min': 206.0, 'max': 232.0, 'mean': 221.09803921568627}",Below Average,"{'min': 265.0, 'max': 301.0, 'mean': 283.98039215686276}",Below Average,"{'min': 248.0, 'max': 277.0, 'mean': 266.27450980392155}",Below Average
2013_COLORADO,colorado,2013,851063.0,8826868.0,696266.0,3693829.0,4436773.0,8699125.0,4292898.0,2773716.0,365228.0,758041.0,31741.0,67225.0,66140.0,63820.0,62836.0,528653.0,249380.0,876999.0,247.0,290.0,227.0,271.0,West,39.739227,-104.984856,-5357670.0,6208733.0,851063.0,"{'min': 229.0, 'max': 253.0, 'mean': 241.90196078431373}",Excellent,"{'min': 206.0, 'max': 232.0, 'mean': 221.09803921568627}",Excellent,"{'min': 265.0, 'max': 301.0, 'mean': 283.98039215686276}",Excellent,"{'min': 248.0, 'max': 277.0, 'mean': 266.27450980392155}",Excellent
2013_CONNECTICUT,connecticut,2013,517812.0,10319361.0,434543.0,3870444.0,6014374.0,9758850.0,5562212.0,2966636.0,359881.0,487318.0,16922.0,38274.0,39810.0,41460.0,40775.0,321966.0,169038.0,546200.0,243.0,285.0,230.0,274.0,Northeast,41.764046,-72.682198,-333251.0,851063.0,517812.0,"{'min': 229.0, 'max': 253.0, 'mean': 241.90196078431373}",Excellent,"{'min': 206.0, 'max': 232.0, 'mean': 221.09803921568627}",Excellent,"{'min': 265.0, 'max': 301.0, 'mean': 283.98039215686276}",Excellent,"{'min': 248.0, 'max': 277.0, 'mean': 266.27450980392155}",Excellent
2013_DELAWARE,delaware,2013,118685.0,1930466.0,151096.0,1124112.0,655258.0,1924626.0,1030897.0,560882.0,97722.0,157935.0,1413.0,10488.0,10069.0,9993.0,8536.0,81303.0,38483.0,131687.0,243.0,282.0,226.0,266.0,South,39.157307,-75.519722,-399127.0,517812.0,118685.0,"{'min': 229.0, 'max': 253.0, 'mean': 241.90196078431373}",Excellent,"{'min': 206.0, 'max': 232.0, 'mean': 221.09803921568627}",Excellent,"{'min': 265.0, 'max': 301.0, 'mean': 283.98039215686276}",Below Average,"{'min': 248.0, 'max': 277.0, 'mean': 266.27450980392155}",Below Average
